Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
Apartamento;Copacabana;3;1;0;120;3500.0;1500.0;1200.0;29.17;Apartamento
Apartamento;Leblon;3;1;0;155;7000.0;2650.0;550.0;45.16;Apartamento
Apartamento;Barra da Tijuca;4;3;2;237;7000.0;3400.0;580.0;29.54;Apartamento
Apartamento;Ipanema;2;0;1;86;4500.0;760.0;260.0;52.33;Apartamento
Apartamento;Tijuca;3;2;1;116;3500.0;1210.0;317.0;30.17;Apartamento
Apartamento;Ipanema;3;1;1;100;3000.0;1340.0;160.0;30.0;Apartamento
Apartamento;Barra da Tijuca;4;2;2;140;5500.0;1800.0;700.0;39.29;Apartamento
Apartamento;Copacabana;4;0;1;260;11000.0;1050.0;2322.0;42.31;Apartamento
Apartamento;Tijuca;3;0;1;75;2300.0;600.0;150.0;30.67;Apartamento
Apartamento;Barra da Tijuca;1;1;1;73;1300.0;1015.0;149.0;17.81;Apartamento
Apartamento;Ipanema;2;1;0;80;3600.0;1200.0;0.0;45.0;Apartamento
Apartamento;Ipanema;3;2;1;130;5400.0;1600.0;530.0;41.54;Apartamento
Apartamento;Barra da Tijuca;2;1;1;77;1200.0;1277.0;0.0;15.58;Apartamento
Apartamento;Leblon;2;1;1;70;6000.0;2055.0;230.0;85.71;Apartamento
Apartamento;Leblon;2;1;0;108;5000.0;1081.0;280.0;46.3;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;3000.0;1000.0;500.0;42.86;Apartamento
Apartamento;Copacabana;1;0;0;28;1100.0;450.0;54.0;39.29;Apartamento
Apartamento;Ipanema;3;1;1;140;7500.0;1300.0;300.0;53.57;Apartamento
Apartamento;Tijuca;3;1;1;99;1800.0;710.0;0.0;18.18;Apartamento
Apartamento;Barra da Tijuca;3;2;1;172;2300.0;1600.0;450.0;13.37;Apartamento
Apartamento;Ipanema;2;1;0;70;3000.0;900.0;205.0;42.86;Apartamento
Apartamento;Barra da Tijuca;3;2;3;170;9000.0;1600.0;547.0;52.94;Apartamento
Apartamento;Barra da Tijuca;3;2;2;148;4200.0;1800.0;600.0;28.38;Apartamento
Apartamento;Botafogo;2;1;0;70;2600.0;700.0;0.0;37.14;Apartamento
Apartamento;Barra da Tijuca;2;2;1;90;2800.0;1000.0;100.0;31.11;Apartamento
Apartamento;Barra da Tijuca;4;4;4;400;12500.0;1600.0;1500.0;31.25;Apartamento
Apartamento;Botafogo;1;0;0;40;2300.0;402.0;0.0;57.5;Apartamento
Apartamento;Flamengo;3;1;2;160;3900.0;900.0;220.0;24.38;Apartamento
Apartamento;Barra da Tijuca;3;2;1;120;2900.0;1800.0;0.0;24.17;Apartamento
Apartamento;Tijuca;3;0;1;110;2500.0;700.0;150.0;22.73;Apartamento
Apartamento;Flamengo;2;0;0;75;3800.0;700.0;150.0;50.67;Apartamento
Apartamento;Flamengo;4;2;1;300;5500.0;2500.0;0.0;18.33;Apartamento
Apartamento;Ipanema;3;1;1;100;3300.0;1192.0;171.0;33.0;Apartamento
Apartamento;Botafogo;3;1;0;115;3100.0;800.0;100.0;26.96;Apartamento
Apartamento;Barra da Tijuca;2;1;1;89;3500.0;1015.0;0.0;39.33;Apartamento
Apartamento;Copacabana;3;0;1;107;3100.0;780.0;210.0;28.97;Apartamento
Apartamento;Barra da Tijuca;3;3;3;300;5000.0;1980.0;595.0;16.67;Apartamento
Apartamento;Leblon;4;2;1;145;8500.0;1960.0;360.0;58.62;Apartamento
Apartamento;Botafogo;2;1;1;64;3800.0;980.0;210.0;59.38;Apartamento
Apartamento;Leblon;2;1;1;82;3300.0;1020.0;270.0;40.24;Apartamento
Apartamento;Copacabana;4;1;2;230;4500.0;1400.0;250.0;19.57;Apartamento
Apartamento;Botafogo;3;0;0;146;3000.0;850.0;0.0;20.55;Apartamento
Apartamento;Leblon;3;3;1;166;8500.0;3500.0;500.0;51.2;Apartamento
Apartamento;Barra da Tijuca;2;1;1;74;2600.0;1330.0;220.0;35.14;Apartamento
Apartamento;Copacabana;2;0;0;80;2200.0;680.0;173.0;27.5;Apartamento
Apartamento;Flamengo;1;0;0;30;1400.0;370.0;0.0;46.67;Apartamento
Apartamento;Botafogo;1;0;0;60;2200.0;645.0;1100.0;36.67;Apartamento
Apartamento;Botafogo;3;1;1;108;2800.0;1160.0;236.0;25.93;Apartamento
Apartamento;Flamengo;3;1;1;152;3800.0;1338.0;0.0;25.0;Apartamento
Apartamento;Botafogo;2;1;1;64;3350.0;917.0;152.0;52.34;Apartamento
Apartamento;Ipanema;3;1;0;127;3800.0;1268.0;431.0;29.92;Apartamento
Apartamento;Copacabana;3;1;1;140;5000.0;1400.0;200.0;35.71;Apartamento
Apartamento;Tijuca;3;2;1;120;2580.0;926.0;187.0;21.5;Apartamento
Apartamento;Barra da Tijuca;3;3;3;170;4900.0;1984.0;502.0;28.82;Apartamento
Apartamento;Ipanema;4;2;1;222;8000.0;2600.0;721.0;36.04;Apartamento
Apartamento;Barra da Tijuca;3;2;1;109;3900.0;1554.0;317.0;35.78;Apartamento
Apartamento;Barra da Tijuca;3;2;1;172;2300.0;1600.0;450.0;13.37;Apartamento
Apartamento;Barra da Tijuca;2;1;2;80;2400.0;1300.0;1800.0;30.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;67;1950.0;740.0;60.0;29.1;Apartamento
Apartamento;Barra da Tijuca;3;2;1;119;3800.0;1580.0;370.0;31.93;Apartamento
Apartamento;Barra da Tijuca;3;2;3;100;3200.0;1500.0;262.0;32.0;Apartamento
Apartamento;Ipanema;3;2;2;163;5500.0;2400.0;650.0;33.74;Apartamento
Apartamento;Tijuca;3;1;1;81;1750.0;596.0;89.0;21.6;Apartamento
Apartamento;Leblon;3;2;1;170;7200.0;2200.0;0.0;42.35;Apartamento
Apartamento;Barra da Tijuca;3;2;1;220;7000.0;3300.0;810.0;31.82;Apartamento
Apartamento;Ipanema;1;0;1;40;3500.0;750.0;50.0;87.5;Apartamento
Apartamento;Barra da Tijuca;3;3;1;185;10000.0;1750.0;750.0;54.05;Apartamento
Apartamento;Leblon;3;0;0;80;4000.0;1155.0;0.0;50.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;127;4200.0;1890.0;486.0;33.07;Apartamento
Apartamento;Barra da Tijuca;2;1;1;78;2100.0;890.0;140.0;26.92;Apartamento
Apartamento;Barra da Tijuca;1;1;1;60;2900.0;2000.0;500.0;48.33;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;2800.0;1100.0;120.0;31.11;Apartamento
Apartamento;Leblon;3;1;1;150;6700.0;1900.0;350.0;44.67;Apartamento
Apartamento;Barra da Tijuca;1;1;0;70;1800.0;967.0;214.0;25.71;Apartamento
Apartamento;Barra da Tijuca;3;2;1;140;2300.0;1600.0;450.0;16.43;Apartamento
Apartamento;Barra da Tijuca;2;1;1;100;2600.0;1700.0;233.0;26.0;Apartamento
Apartamento;Copacabana;4;1;2;260;13000.0;2500.0;669.0;50.0;Apartamento
Apartamento;Barra da Tijuca;4;3;3;170;12000.0;1700.0;0.0;70.59;Apartamento
Apartamento;Flamengo;3;0;1;120;3000.0;977.0;150.0;25.0;Apartamento
Apartamento;Copacabana;4;1;1;130;5500.0;1200.0;0.0;42.31;Apartamento
Apartamento;Barra da Tijuca;3;2;2;212;5500.0;1200.0;682.0;25.94;Apartamento
Apartamento;Copacabana;3;1;0;200;8500.0;1600.0;800.0;42.5;Apartamento
Apartamento;Tijuca;2;1;0;69;1400.0;655.0;0.0;20.29;Apartamento
Apartamento;Copacabana;2;0;0;56;2500.0;550.0;131.0;44.64;Apartamento
Apartamento;Barra da Tijuca;1;1;0;65;1600.0;915.0;235.0;24.62;Apartamento
Apartamento;Tijuca;1;1;0;65;1250.0;790.0;81.0;19.23;Apartamento
Apartamento;Botafogo;1;1;0;62;2000.0;770.0;94.0;32.26;Apartamento
Apartamento;Barra da Tijuca;2;1;1;95;2600.0;1800.0;280.0;27.37;Apartamento
Apartamento;Flamengo;1;0;0;34;1800.0;418.0;56.0;52.94;Apartamento
Apartamento;Copacabana;4;1;0;320;4500.0;1970.0;600.0;14.06;Apartamento
Apartamento;Copacabana;2;1;0;127;2500.0;1131.0;252.0;19.69;Apartamento
Apartamento;Tijuca;2;1;0;66;1300.0;583.0;0.0;19.7;Apartamento
Apartamento;Barra da Tijuca;4;2;4;292;10000.0;3700.0;800.0;34.25;Apartamento
Apartamento;Botafogo;3;1;1;101;4800.0;1340.0;342.0;47.52;Apartamento
Apartamento;Flamengo;2;1;0;109;3500.0;1319.0;155.0;32.11;Apartamento
Apartamento;Botafogo;1;0;1;65;2400.0;507.0;76.0;36.92;Apartamento
Apartamento;Flamengo;3;1;1;140;5200.0;700.0;250.0;37.14;Apartamento
Apartamento;Tijuca;1;0;0;34;1400.0;228.0;24.0;41.18;Apartamento
Apartamento;Leblon;1;2;0;130;8500.0;1920.0;356.0;65.38;Apartamento
Apartamento;Botafogo;2;1;0;92;3300.0;850.0;280.0;35.87;Apartamento
Apartamento;Tijuca;1;1;0;48;1400.0;556.0;46.0;29.17;Apartamento
Apartamento;Barra da Tijuca;1;1;0;70;2700.0;900.0;172.0;38.57;Apartamento
Apartamento;Ipanema;3;1;1;125;5500.0;1680.0;222.0;44.0;Apartamento
Apartamento;Barra da Tijuca;4;4;4;240;13000.0;3000.0;507.0;54.17;Apartamento
Apartamento;Copacabana;4;4;2;200;8000.0;2900.0;745.0;40.0;Apartamento
Apartamento;Ipanema;3;1;1;120;5000.0;1871.0;774.0;41.67;Apartamento
Apartamento;Copacabana;3;1;1;105;4000.0;1359.0;238.0;38.1;Apartamento
Apartamento;Copacabana;1;0;0;35;1700.0;480.0;0.0;48.57;Apartamento
Apartamento;Flamengo;4;1;1;290;9200.0;1800.0;845.0;31.72;Apartamento
Apartamento;Barra da Tijuca;2;1;1;84;2700.0;1282.0;0.0;32.14;Apartamento
Apartamento;Copacabana;2;0;0;100;2400.0;940.0;0.0;24.0;Apartamento
Apartamento;Tijuca;1;0;1;70;1200.0;300.0;25.0;17.14;Apartamento
Apartamento;Copacabana;3;2;1;275;8900.0;2122.0;750.0;32.36;Apartamento
Apartamento;Leblon;2;1;0;70;4200.0;1100.0;200.0;60.0;Apartamento
Apartamento;Barra da Tijuca;4;3;4;206;8000.0;2700.0;4500.0;38.83;Apartamento
Apartamento;Barra da Tijuca;3;1;1;92;3500.0;1200.0;0.0;38.04;Apartamento
Apartamento;Leblon;3;2;1;170;7700.0;2400.0;0.0;45.29;Apartamento
Apartamento;Copacabana;3;2;1;156;4970.0;1600.0;380.0;31.86;Apartamento
Apartamento;Barra da Tijuca;2;1;1;72;2100.0;1200.0;230.0;29.17;Apartamento
Apartamento;Barra da Tijuca;1;0;1;90;4000.0;3067.0;275.0;44.44;Apartamento
Apartamento;Leblon;3;1;1;111;5500.0;1250.0;947.0;49.55;Apartamento
Apartamento;Leblon;4;2;0;260;8500.0;3000.0;600.0;32.69;Apartamento
Apartamento;Botafogo;2;1;1;90;2000.0;1200.0;125.0;22.22;Apartamento
Apartamento;Copacabana;4;1;1;160;3300.0;1600.0;0.0;20.62;Apartamento
Apartamento;Leblon;4;2;1;134;10000.0;1800.0;300.0;74.63;Apartamento
Apartamento;Leblon;4;3;1;170;10000.0;3760.0;500.0;58.82;Apartamento
Apartamento;Barra da Tijuca;4;2;1;140;5900.0;1300.0;570.0;42.14;Apartamento
Apartamento;Barra da Tijuca;2;1;1;98;2900.0;1080.0;166.0;29.59;Apartamento
Apartamento;Copacabana;3;1;3;230;6500.0;2300.0;524.0;28.26;Apartamento
Apartamento;Leblon;4;2;2;180;11000.0;2890.0;545.0;61.11;Apartamento
Apartamento;Ipanema;2;0;1;65;3500.0;950.0;157.0;53.85;Apartamento
Apartamento;Leblon;1;0;0;50;2000.0;948.0;151.0;40.0;Apartamento
Apartamento;Ipanema;3;1;0;164;6000.0;1485.0;695.0;36.59;Apartamento
Apartamento;Copacabana;3;0;0;125;2900.0;820.0;134.0;23.2;Apartamento
Apartamento;Barra da Tijuca;2;1;0;100;2500.0;1715.0;339.0;25.0;Apartamento
Apartamento;Barra da Tijuca;4;3;4;217;5950.0;2460.0;0.0;27.42;Apartamento
Apartamento;Copacabana;1;0;1;35;2000.0;600.0;0.0;57.14;Apartamento
Apartamento;Ipanema;3;1;0;120;5000.0;1700.0;0.0;41.67;Apartamento
Apartamento;Botafogo;1;0;0;29;1200.0;366.0;53.0;41.38;Apartamento
Apartamento;Botafogo;2;1;1;80;3500.0;900.0;150.0;43.75;Apartamento
Apartamento;Ipanema;1;0;1;60;3200.0;675.0;90.0;53.33;Apartamento
Apartamento;Leblon;2;0;0;50;2800.0;770.0;81.0;56.0;Apartamento
Apartamento;Flamengo;1;1;0;80;3300.0;1000.0;200.0;41.25;Apartamento
Apartamento;Botafogo;1;0;0;40;2380.0;390.0;54.0;59.5;Apartamento
Apartamento;Copacabana;3;0;0;90;3800.0;900.0;102.0;42.22;Apartamento
Apartamento;Leblon;4;2;1;145;8500.0;2120.0;480.0;58.62;Apartamento
Apartamento;Ipanema;3;0;1;180;5500.0;1850.0;307.0;30.56;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;1500.0;1130.0;307.0;21.43;Apartamento
Apartamento;Copacabana;3;1;0;104;3300.0;1200.0;175.0;31.73;Apartamento
Apartamento;Copacabana;2;0;0;75;2750.0;800.0;35.0;36.67;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;3500.0;2027.0;616.0;38.89;Apartamento
Apartamento;Leblon;4;2;4;180;13500.0;3200.0;894.0;75.0;Apartamento
Apartamento;Ipanema;2;1;0;60;3600.0;956.0;199.0;60.0;Apartamento
Apartamento;Tijuca;2;1;0;65;2000.0;592.0;0.0;30.77;Apartamento
Apartamento;Barra da Tijuca;4;3;1;180;8000.0;2400.0;667.0;44.44;Apartamento
Apartamento;Copacabana;2;1;0;70;2500.0;733.0;130.0;35.71;Apartamento
Apartamento;Copacabana;1;0;0;44;1600.0;562.0;24.0;36.36;Apartamento
Apartamento;Barra da Tijuca;2;2;1;130;3900.0;1895.0;0.0;30.0;Apartamento
Apartamento;Leblon;3;1;1;140;10000.0;2000.0;400.0;71.43;Apartamento
Apartamento;Copacabana;3;1;1;125;3795.0;1700.0;210.0;30.36;Apartamento
Apartamento;Ipanema;4;1;2;200;8000.0;2500.0;0.0;40.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;94;3000.0;1200.0;90.0;31.91;Apartamento
Apartamento;Copacabana;3;0;2;200;6000.0;950.0;400.0;30.0;Apartamento
Apartamento;Barra da Tijuca;2;1;2;70;4000.0;1600.0;300.0;57.14;Apartamento
Apartamento;Barra da Tijuca;2;0;1;77;4700.0;3067.0;389.0;61.04;Apartamento
Apartamento;Barra da Tijuca;3;2;3;127;5500.0;2600.0;565.0;43.31;Apartamento
Apartamento;Barra da Tijuca;1;1;0;55;1800.0;1300.0;331.0;32.73;Apartamento
Apartamento;Barra da Tijuca;2;1;1;88;2750.0;1110.0;268.0;31.25;Apartamento
Apartamento;Barra da Tijuca;4;2;2;246;8000.0;1800.0;450.0;32.52;Apartamento
Apartamento;Leblon;2;1;1;115;6900.0;1200.0;220.0;60.0;Apartamento
Apartamento;Ipanema;3;1;1;130;7000.0;2000.0;400.0;53.85;Apartamento
Apartamento;Copacabana;1;0;0;40;2600.0;490.0;250.0;65.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;160;4000.0;2000.0;0.0;25.0;Apartamento
Apartamento;Tijuca;3;0;0;80;1700.0;500.0;50.0;21.25;Apartamento
Apartamento;Barra da Tijuca;4;2;4;320;11991.0;600.0;1000.0;37.47;Apartamento
Apartamento;Leblon;4;3;1;180;8000.0;1800.0;500.0;44.44;Apartamento
Apartamento;Barra da Tijuca;4;4;2;216;9500.0;3893.0;12000.0;43.98;Apartamento
Apartamento;Barra da Tijuca;2;1;0;85;1800.0;1152.0;235.0;21.18;Apartamento
Apartamento;Ipanema;2;1;0;90;5500.0;1400.0;300.0;61.11;Apartamento
Apartamento;Barra da Tijuca;3;2;3;146;6500.0;3100.0;0.0;44.52;Apartamento
Apartamento;Ipanema;2;1;1;90;10000.0;4000.0;613.0;111.11;Apartamento
Apartamento;Copacabana;4;3;2;430;10000.0;2835.0;1546.0;23.26;Apartamento
Apartamento;Ipanema;2;2;2;70;10000.0;4011.0;300.0;142.86;Apartamento
Apartamento;Ipanema;1;0;0;35;1300.0;798.0;82.0;37.14;Apartamento
Apartamento;Flamengo;3;2;1;300;6500.0;2500.0;775.0;21.67;Apartamento
Apartamento;Copacabana;1;0;0;35;3000.0;700.0;80.0;85.71;Apartamento
Apartamento;Tijuca;1;0;0;33;1000.0;515.0;14.0;30.3;Apartamento
Apartamento;Tijuca;2;0;0;90;1750.0;725.0;30.0;19.44;Apartamento
Apartamento;Tijuca;2;0;0;80;1600.0;690.0;23.0;20.0;Apartamento
Apartamento;Leblon;4;3;4;220;11900.0;3100.0;1000.0;54.09;Apartamento
Apartamento;Leblon;3;1;1;150;5000.0;1000.0;0.0;33.33;Apartamento
Apartamento;Copacabana;3;1;1;205;5000.0;2033.0;341.0;24.39;Apartamento
Apartamento;Ipanema;3;1;2;170;8000.0;1900.0;0.0;47.06;Apartamento
Apartamento;Copacabana;4;1;4;240;9000.0;2500.0;500.0;37.5;Apartamento
Apartamento;Barra da Tijuca;1;1;0;61;1800.0;1030.0;203.0;29.51;Apartamento
Apartamento;Tijuca;1;0;0;58;1500.0;426.0;4810.0;25.86;Apartamento
Apartamento;Barra da Tijuca;1;1;0;36;1600.0;630.0;0.0;44.44;Apartamento
Apartamento;Copacabana;3;1;0;78;2500.0;932.0;175.0;32.05;Apartamento
Apartamento;Copacabana;3;2;1;140;3900.0;1470.0;230.0;27.86;Apartamento
Apartamento;Ipanema;1;0;0;70;2700.0;815.0;2315.0;38.57;Apartamento
Apartamento;Ipanema;1;0;0;40;1800.0;700.0;100.0;45.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;128;4809.0;2600.0;0.0;37.57;Apartamento
Apartamento;Ipanema;2;0;0;70;2200.0;1536.0;0.0;31.43;Apartamento
Apartamento;Ipanema;2;0;0;60;3500.0;780.0;0.0;58.33;Apartamento
Apartamento;Copacabana;2;0;0;110;2500.0;1042.0;120.0;22.73;Apartamento
Apartamento;Flamengo;2;1;0;70;2500.0;837.0;27.0;35.71;Apartamento
Apartamento;Flamengo;1;0;0;50;1700.0;480.0;250.0;34.0;Apartamento
Apartamento;Copacabana;1;0;1;45;1400.0;552.0;66.0;31.11;Apartamento
Apartamento;Copacabana;3;1;0;90;3800.0;1064.0;230.0;42.22;Apartamento
Apartamento;Barra da Tijuca;4;3;2;244;4200.0;3485.0;786.0;17.21;Apartamento
Apartamento;Copacabana;4;0;1;300;6000.0;2500.0;375.0;20.0;Apartamento
Apartamento;Copacabana;3;1;0;180;3500.0;1048.0;388.0;19.44;Apartamento
Apartamento;Botafogo;1;0;0;29;1390.0;400.0;0.0;47.93;Apartamento
Apartamento;Barra da Tijuca;2;1;1;84;2500.0;2085.0;265.0;29.76;Apartamento
Apartamento;Barra da Tijuca;4;3;3;240;11000.0;3683.0;1292.0;45.83;Apartamento
Apartamento;Barra da Tijuca;3;1;1;85;2200.0;683.0;90.0;25.88;Apartamento
Apartamento;Ipanema;1;1;1;131;6400.0;1650.0;280.0;48.85;Apartamento
Apartamento;Barra da Tijuca;4;3;3;342;7500.0;3970.0;0.0;21.93;Apartamento
Apartamento;Leblon;2;0;0;65;2500.0;868.0;0.0;38.46;Apartamento
Apartamento;Flamengo;2;0;0;72;2500.0;578.0;191.0;34.72;Apartamento
Apartamento;Tijuca;3;1;1;85;2100.0;630.0;116.0;24.71;Apartamento
Apartamento;Ipanema;2;1;2;130;10000.0;1871.0;0.0;76.92;Apartamento
Apartamento;Leblon;4;2;1;220;9500.0;1800.0;0.0;43.18;Apartamento
Apartamento;Botafogo;3;1;1;108;3800.0;887.0;195.0;35.19;Apartamento
Apartamento;Barra da Tijuca;3;3;3;145;5100.0;1100.0;424.0;35.17;Apartamento
Apartamento;Ipanema;1;8;1;97;8000.0;1800.0;250.0;82.47;Apartamento
Apartamento;Barra da Tijuca;4;4;3;420;8000.0;5700.0;2000.0;19.05;Apartamento
Apartamento;Barra da Tijuca;3;2;3;131;3500.0;1700.0;0.0;26.72;Apartamento
Apartamento;Ipanema;4;1;1;168;5500.0;2143.0;0.0;32.74;Apartamento
Apartamento;Ipanema;3;1;1;150;4300.0;1700.0;250.0;28.67;Apartamento
Apartamento;Leblon;2;1;1;90;5000.0;2000.0;500.0;55.56;Apartamento
Apartamento;Barra da Tijuca;1;1;0;68;1500.0;875.0;210.0;22.06;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;3300.0;1550.0;247.0;36.67;Apartamento
Apartamento;Flamengo;2;0;0;93;4000.0;550.0;150.0;43.01;Apartamento
Apartamento;Copacabana;1;0;0;35;1700.0;695.0;114.0;48.57;Apartamento
Apartamento;Ipanema;3;0;2;180;5500.0;2235.0;448.0;30.56;Apartamento
Apartamento;Barra da Tijuca;3;1;1;82;2200.0;830.0;0.0;26.83;Apartamento
Apartamento;Barra da Tijuca;2;2;1;105;5800.0;1900.0;270.0;55.24;Apartamento
Apartamento;Leblon;4;3;1;180;7000.0;2290.0;0.0;38.89;Apartamento
Apartamento;Barra da Tijuca;3;2;1;203;5500.0;2800.0;696.0;27.09;Apartamento
Apartamento;Copacabana;1;0;0;47;2300.0;720.0;30.0;48.94;Apartamento
Apartamento;Botafogo;1;0;0;35;1000.0;293.0;86.0;28.57;Apartamento
Apartamento;Ipanema;2;1;0;150;5500.0;2500.0;500.0;36.67;Apartamento
Apartamento;Leblon;3;1;1;150;5000.0;1162.0;435.0;33.33;Apartamento
Apartamento;Tijuca;2;1;0;65;1500.0;680.0;0.0;23.08;Apartamento
Apartamento;Copacabana;3;1;0;108;3800.0;1278.0;274.0;35.19;Apartamento
Apartamento;Barra da Tijuca;3;3;3;140;6500.0;1500.0;500.0;46.43;Apartamento
Apartamento;Barra da Tijuca;4;3;3;352;12000.0;3000.0;1350.0;34.09;Apartamento
Apartamento;Copacabana;3;1;1;250;9500.0;1680.0;680.0;38.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;65;1700.0;1241.0;204.0;26.15;Apartamento
Apartamento;Botafogo;1;0;0;52;1500.0;1000.0;27.0;28.85;Apartamento
Apartamento;Tijuca;2;1;1;86;1200.0;534.0;96.0;13.95;Apartamento
Apartamento;Tijuca;1;0;0;25;1450.0;485.0;25.0;58.0;Apartamento
Apartamento;Barra da Tijuca;2;0;1;80;3000.0;1380.0;300.0;37.5;Apartamento
Apartamento;Barra da Tijuca;2;1;1;86;2600.0;1478.0;151.0;30.23;Apartamento
Apartamento;Ipanema;3;2;1;150;6300.0;2200.0;495.0;42.0;Apartamento
Apartamento;Copacabana;3;1;1;290;6000.0;2520.0;339.0;20.69;Apartamento
Apartamento;Copacabana;1;1;0;50;2200.0;1250.0;150.0;44.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2299.0;640.0;178.0;32.84;Apartamento
Apartamento;Barra da Tijuca;2;1;0;80;4000.0;1050.0;0.0;50.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;2800.0;1202.0;266.0;31.11;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2800.0;700.0;1200.0;40.0;Apartamento
Apartamento;Copacabana;1;0;0;30;1200.0;513.0;25.0;40.0;Apartamento
Apartamento;Tijuca;2;1;1;85;1700.0;780.0;100.0;20.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;109;5000.0;2500.0;680.0;45.87;Apartamento
Apartamento;Ipanema;1;1;0;35;2300.0;1200.0;0.0;65.71;Apartamento
Apartamento;Barra da Tijuca;4;3;4;440;8500.0;6500.0;1500.0;19.32;Apartamento
Apartamento;Tijuca;2;1;0;97;2300.0;835.0;104.0;23.71;Apartamento
Apartamento;Barra da Tijuca;3;1;1;105;3000.0;1000.0;136.0;28.57;Apartamento
Apartamento;Barra da Tijuca;3;2;3;115;3200.0;1727.0;0.0;27.83;Apartamento
Apartamento;Tijuca;2;1;0;86;1900.0;722.0;149.0;22.09;Apartamento
Apartamento;Copacabana;1;0;0;30;1200.0;440.0;60.0;40.0;Apartamento
Apartamento;Tijuca;3;0;0;84;1700.0;790.0;1830.0;20.24;Apartamento
Apartamento;Ipanema;4;3;1;190;6500.0;1450.0;410.0;34.21;Apartamento
Apartamento;Barra da Tijuca;2;1;1;65;1300.0;1000.0;0.0;20.0;Apartamento
Apartamento;Ipanema;3;3;1;230;12000.0;2600.0;400.0;52.17;Apartamento
Apartamento;Copacabana;3;1;1;103;4500.0;1299.0;153.0;43.69;Apartamento
Apartamento;Ipanema;3;2;0;100;3000.0;1515.0;365.0;30.0;Apartamento
Apartamento;Ipanema;2;1;0;80;5500.0;890.0;90.0;68.75;Apartamento
Apartamento;Flamengo;3;0;0;98;2550.0;850.0;196.0;26.02;Apartamento
Apartamento;Botafogo;2;0;0;65;1900.0;451.0;0.0;29.23;Apartamento
Apartamento;Botafogo;2;1;1;73;3000.0;749.0;161.0;41.1;Apartamento
Apartamento;Tijuca;2;1;0;62;1990.0;556.0;50.0;32.1;Apartamento
Apartamento;Flamengo;3;1;0;100;3600.0;800.0;115.0;36.0;Apartamento
Apartamento;Copacabana;3;0;0;162;4500.0;845.0;0.0;27.78;Apartamento
Apartamento;Ipanema;2;0;1;82;3800.0;720.0;140.0;46.34;Apartamento
Apartamento;Leblon;3;1;1;150;5000.0;1100.0;450.0;33.33;Apartamento
Apartamento;Copacabana;2;0;0;70;3900.0;960.0;147.0;55.71;Apartamento
Apartamento;Leblon;3;1;0;99;4000.0;1200.0;325.0;40.4;Apartamento
Apartamento;Copacabana;3;0;0;120;4200.0;900.0;186.0;35.0;Apartamento
Apartamento;Tijuca;3;0;1;91;2800.0;450.0;0.0;30.77;Apartamento
Apartamento;Botafogo;2;1;2;85;4000.0;1130.0;261.0;47.06;Apartamento
Apartamento;Botafogo;3;1;1;105;5100.0;1340.0;342.0;48.57;Apartamento
Apartamento;Barra da Tijuca;3;3;3;248;3800.0;4083.0;0.0;15.32;Apartamento
Apartamento;Copacabana;1;0;0;52;3500.0;2055.0;0.0;67.31;Apartamento
Apartamento;Copacabana;2;0;0;83;3700.0;550.0;185.0;44.58;Apartamento
Apartamento;Barra da Tijuca;2;1;1;69;2300.0;950.0;98.0;33.33;Apartamento
Apartamento;Leblon;1;1;1;75;3000.0;968.0;154.0;40.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;95;1600.0;1250.0;0.0;16.84;Apartamento
Apartamento;Tijuca;2;1;0;64;1250.0;695.0;0.0;19.53;Apartamento
Apartamento;Ipanema;1;0;0;46;2800.0;700.0;850.0;60.87;Apartamento
Apartamento;Flamengo;2;1;0;80;2500.0;970.0;115.0;31.25;Apartamento
Apartamento;Ipanema;2;1;0;76;4500.0;735.0;196.0;59.21;Apartamento
Apartamento;Copacabana;4;1;1;160;7000.0;1880.0;246.0;43.75;Apartamento
Apartamento;Copacabana;2;0;0;83;2700.0;599.0;171.0;32.53;Apartamento
Apartamento;Copacabana;2;0;0;80;2500.0;780.0;225.0;31.25;Apartamento
Apartamento;Copacabana;2;1;1;95;3000.0;1200.0;174.0;31.58;Apartamento
Apartamento;Barra da Tijuca;3;2;1;160;4300.0;1600.0;379.0;26.88;Apartamento
Apartamento;Barra da Tijuca;3;1;1;80;2500.0;1238.0;194.0;31.25;Apartamento
Apartamento;Copacabana;3;0;0;120;2600.0;1189.0;154.0;21.67;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;1500.0;650.0;150.0;21.43;Apartamento
